0.000000, 40.000000, 0.000000, 0.000000
1.500000, 18.790000, 3.163220, 0.627574
3.000000, 9.040000, 2.639712, 0.523711
4.500000, 4.400000, 1.858641, 0.368749
6.000000, 2.040000, 1.355274, 0.268883
7.500000, 1.010000, 0.999949, 0.198387
9.000000, 0.490000, 0.674125, 0.133744
10.500000, 0.350000, 0.538891, 0.106915
12.000000, 0.310000, 0.544857, 0.108098
13.500000, 0.200000, 0.471405, 0.093525
15.000000, 0.230000, 0.422953, 0.083913
16.500000, 0.180000, 0.435310, 0.086364
18.000000, 0.230000, 0.529055, 0.104963
19.500000, 0.200000, 0.449467, 0.089173
21.000000, 0.210000, 0.456048, 0.090479
22.500000, 0.200000, 0.471405, 0.093525
24.000000, 0.170000, 0.403395, 0.080032
25.500000, 0.170000, 0.377525, 0.074900
27.000000, 0.150000, 0.385992, 0.076580
28.500000, 0.140000, 0.376588, 0.074714
30.000000, 0.190000, 0.442559, 0.087802
31.500000, 0.240000, 0.534090, 0.105962
33.000000, 0.150000, 0.457817, 0.090829
34.500000, 0.100000, 0.333333, 0.066132
36.000000, 0.200000, 0.449467, 0.089173
37.500000, 0.230000, 0.446196, 0.088524
39.000000, 0.200000, 0.402015, 0.079759
40.500000, 0.160000, 0.443129, 0.087916
42.000000, 0.110000, 0.314466, 0.062389
43.500000, 0.100000, 0.362372, 0.071893
45.000000, 0.140000, 0.402517, 0.079858
46.500000, 0.230000, 0.489382, 0.097092
48.000000, 0.310000, 0.506423, 0.100473
49.500000, 0.260000, 0.543464, 0.107822
51.000000, 0.290000, 0.537390, 0.106617
52.500000, 0.190000, 0.442559, 0.087802
54.000000, 0.190000, 0.419114, 0.083151
55.500000, 0.140000, 0.402517, 0.079858
57.000000, 0.170000, 0.472582, 0.093759
58.500000, 0.190000, 0.419114, 0.083151
60.000000, 0.200000, 0.426401, 0.084597
61.500000, 0.220000, 0.439927, 0.087280
63.000000, 0.170000, 0.403395, 0.080032
64.500000, 0.200000, 0.449467, 0.089173
66.000000, 0.260000, 0.484507, 0.096125
67.500000, 0.250000, 0.500000, 0.099199
69.000000, 0.230000, 0.509605, 0.101104
70.500000, 0.180000, 0.435310, 0.086364
72.000000, 0.110000, 0.314466, 0.062389
73.500000, 0.130000, 0.337998, 0.067058
75.000000, 0.120000, 0.356186, 0.070666
76.500000, 0.160000, 0.368453, 0.073100
78.000000, 0.140000, 0.376588, 0.074714
79.500000, 0.130000, 0.366667, 0.072746
81.000000, 0.200000, 0.426401, 0.084597
82.500000, 0.190000, 0.394277, 0.078223
84.000000, 0.190000, 0.442559, 0.087802
85.500000, 0.150000, 0.385992, 0.076580
87.000000, 0.180000, 0.479478, 0.095127
88.500000, 0.170000, 0.472582, 0.093759
90.000000, 0.150000, 0.411329, 0.081607
91.500000, 0.200000, 0.402015, 0.079759
93.000000, 0.230000, 0.446196, 0.088524
94.500000, 0.240000, 0.473969, 0.094034
96.000000, 0.240000, 0.452155, 0.089706
97.500000, 0.200000, 0.449467, 0.089173
