0.000000, 0.145455, 0.000000, 0.000000
1.500000, 0.068327, 0.011503, 0.002282
3.000000, 0.032873, 0.009599, 0.001904
4.500000, 0.016000, 0.006759, 0.001341
6.000000, 0.007418, 0.004928, 0.000978
7.500000, 0.003673, 0.003636, 0.000721
9.000000, 0.001782, 0.002451, 0.000486
10.500000, 0.001273, 0.001960, 0.000389
12.000000, 0.001127, 0.001981, 0.000393
13.500000, 0.000727, 0.001714, 0.000340
15.000000, 0.000836, 0.001538, 0.000305
16.500000, 0.000655, 0.001583, 0.000314
18.000000, 0.000836, 0.001924, 0.000382
19.500000, 0.000727, 0.001634, 0.000324
21.000000, 0.000764, 0.001658, 0.000329
22.500000, 0.000727, 0.001714, 0.000340
24.000000, 0.000618, 0.001467, 0.000291
25.500000, 0.000618, 0.001373, 0.000272
27.000000, 0.000545, 0.001404, 0.000278
28.500000, 0.000509, 0.001369, 0.000272
30.000000, 0.000691, 0.001609, 0.000319
31.500000, 0.000873, 0.001942, 0.000385
33.000000, 0.000545, 0.001665, 0.000330
34.500000, 0.000364, 0.001212, 0.000240
36.000000, 0.000727, 0.001634, 0.000324
37.500000, 0.000836, 0.001623, 0.000322
39.000000, 0.000727, 0.001462, 0.000290
40.500000, 0.000582, 0.001611, 0.000320
42.000000, 0.000400, 0.001144, 0.000227
43.500000, 0.000364, 0.001318, 0.000261
45.000000, 0.000509, 0.001464, 0.000290
46.500000, 0.000836, 0.001780, 0.000353
48.000000, 0.001127, 0.001842, 0.000365
49.500000, 0.000945, 0.001976, 0.000392
51.000000, 0.001055, 0.001954, 0.000388
52.500000, 0.000691, 0.001609, 0.000319
54.000000, 0.000691, 0.001524, 0.000302
55.500000, 0.000509, 0.001464, 0.000290
57.000000, 0.000618, 0.001718, 0.000341
58.500000, 0.000691, 0.001524, 0.000302
60.000000, 0.000727, 0.001551, 0.000308
61.500000, 0.000800, 0.001600, 0.000317
63.000000, 0.000618, 0.001467, 0.000291
64.500000, 0.000727, 0.001634, 0.000324
66.000000, 0.000945, 0.001762, 0.000350
67.500000, 0.000909, 0.001818, 0.000361
69.000000, 0.000836, 0.001853, 0.000368
70.500000, 0.000655, 0.001583, 0.000314
72.000000, 0.000400, 0.001144, 0.000227
73.500000, 0.000473, 0.001229, 0.000244
75.000000, 0.000436, 0.001295, 0.000257
76.500000, 0.000582, 0.001340, 0.000266
78.000000, 0.000509, 0.001369, 0.000272
79.500000, 0.000473, 0.001333, 0.000265
81.000000, 0.000727, 0.001551, 0.000308
82.500000, 0.000691, 0.001434, 0.000284
84.000000, 0.000691, 0.001609, 0.000319
85.500000, 0.000545, 0.001404, 0.000278
87.000000, 0.000655, 0.001744, 0.000346
88.500000, 0.000618, 0.001718, 0.000341
90.000000, 0.000545, 0.001496, 0.000297
91.500000, 0.000727, 0.001462, 0.000290
93.000000, 0.000836, 0.001623, 0.000322
94.500000, 0.000873, 0.001724, 0.000342
96.000000, 0.000873, 0.001644, 0.000326
97.500000, 0.000727, 0.001634, 0.000324
