0.000000, 100.000000, 0.000000, 0.000000
1.500000, 103.230000, 2.029355, 0.402618
3.000000, 108.970000, 2.717155, 0.539076
4.500000, 115.380000, 3.374833, 0.669557
6.000000, 121.130000, 3.224449, 0.639721
7.500000, 125.670000, 3.078288, 0.610724
9.000000, 128.970000, 2.668390, 0.529401
10.500000, 131.490000, 2.405780, 0.477300
12.000000, 133.660000, 2.396209, 0.475401
13.500000, 135.200000, 2.164918, 0.429514
15.000000, 136.360000, 2.081763, 0.413016
16.500000, 137.110000, 1.932680, 0.383438
18.000000, 137.800000, 1.734964, 0.344212
19.500000, 138.290000, 1.519536, 0.301472
21.000000, 138.620000, 1.426871, 0.283087
22.500000, 138.830000, 1.318516, 0.261590
24.000000, 139.050000, 1.242147, 0.246438
25.500000, 139.120000, 1.130656, 0.224319
27.000000, 139.250000, 1.085953, 0.215450
28.500000, 139.310000, 1.060732, 0.210446
30.000000, 139.420000, 0.996762, 0.197755
31.500000, 139.450000, 0.967920, 0.192033
33.000000, 139.560000, 0.935495, 0.185600
34.500000, 139.700000, 0.937437, 0.185985
36.000000, 139.670000, 0.943398, 0.187167
37.500000, 139.610000, 0.941683, 0.186827
39.000000, 139.680000, 0.886259, 0.175831
40.500000, 139.660000, 0.966301, 0.191711
42.000000, 139.720000, 0.964836, 0.191421
43.500000, 139.780000, 0.970057, 0.192456
45.000000, 139.790000, 0.967085, 0.191867
46.500000, 139.790000, 0.956583, 0.189783
48.000000, 139.670000, 0.974990, 0.193435
49.500000, 139.720000, 0.995749, 0.197554
51.000000, 139.680000, 1.136004, 0.225380
52.500000, 139.730000, 1.117853, 0.221779
54.000000, 139.760000, 1.146977, 0.227557
55.500000, 139.840000, 1.107550, 0.219735
57.000000, 139.830000, 1.137559, 0.225688
58.500000, 139.900000, 1.058873, 0.210077
60.000000, 139.920000, 1.070070, 0.212299
61.500000, 139.980000, 1.034555, 0.205253
63.000000, 140.010000, 1.029808, 0.204311
64.500000, 139.940000, 1.153125, 0.228777
66.000000, 139.880000, 1.130656, 0.224319
67.500000, 139.830000, 1.137559, 0.225688
69.000000, 139.810000, 1.134358, 0.225053
70.500000, 139.880000, 1.094338, 0.217114
72.000000, 139.960000, 1.091010, 0.216453
73.500000, 140.050000, 1.038404, 0.206016
75.000000, 140.090000, 1.083345, 0.214933
76.500000, 140.040000, 1.127436, 0.223680
78.000000, 140.040000, 1.118440, 0.221895
79.500000, 140.030000, 1.149923, 0.228141
81.000000, 140.060000, 1.144332, 0.227032
82.500000, 140.100000, 1.020002, 0.202365
84.000000, 140.040000, 1.024153, 0.203189
85.500000, 140.120000, 1.094338, 0.217114
87.000000, 140.140000, 1.197809, 0.237642
88.500000, 140.090000, 1.155531, 0.229254
90.000000, 140.080000, 1.060589, 0.210418
91.500000, 140.180000, 1.028680, 0.204087
93.000000, 140.140000, 1.119343, 0.222075
94.500000, 140.100000, 1.096367, 0.217516
96.000000, 140.150000, 1.131505, 0.224487
97.500000, 140.260000, 1.050445, 0.208405
