0.000000, 0.363636, 0.000000, 0.000000
1.500000, 0.375382, 0.007379, 0.001464
3.000000, 0.396255, 0.009881, 0.001960
4.500000, 0.419564, 0.012272, 0.002435
6.000000, 0.440473, 0.011725, 0.002326
7.500000, 0.456982, 0.011194, 0.002221
9.000000, 0.468982, 0.009703, 0.001925
10.500000, 0.478145, 0.008748, 0.001736
12.000000, 0.486036, 0.008713, 0.001729
13.500000, 0.491636, 0.007872, 0.001562
15.000000, 0.495855, 0.007570, 0.001502
16.500000, 0.498582, 0.007028, 0.001394
18.000000, 0.501091, 0.006309, 0.001252
19.500000, 0.502873, 0.005526, 0.001096
21.000000, 0.504073, 0.005189, 0.001029
22.500000, 0.504836, 0.004795, 0.000951
24.000000, 0.505636, 0.004517, 0.000896
25.500000, 0.505891, 0.004111, 0.000816
27.000000, 0.506364, 0.003949, 0.000783
28.500000, 0.506582, 0.003857, 0.000765
30.000000, 0.506982, 0.003625, 0.000719
31.500000, 0.507091, 0.003520, 0.000698
33.000000, 0.507491, 0.003402, 0.000675
34.500000, 0.508000, 0.003409, 0.000676
36.000000, 0.507891, 0.003431, 0.000681
37.500000, 0.507673, 0.003424, 0.000679
39.000000, 0.507927, 0.003223, 0.000639
40.500000, 0.507855, 0.003514, 0.000697
42.000000, 0.508073, 0.003508, 0.000696
43.500000, 0.508291, 0.003527, 0.000700
45.000000, 0.508327, 0.003517, 0.000698
46.500000, 0.508327, 0.003478, 0.000690
48.000000, 0.507891, 0.003545, 0.000703
49.500000, 0.508073, 0.003621, 0.000718
51.000000, 0.507927, 0.004131, 0.000820
52.500000, 0.508109, 0.004065, 0.000806
54.000000, 0.508218, 0.004171, 0.000827
55.500000, 0.508509, 0.004027, 0.000799
57.000000, 0.508473, 0.004137, 0.000821
58.500000, 0.508727, 0.003850, 0.000764
60.000000, 0.508800, 0.003891, 0.000772
61.500000, 0.509018, 0.003762, 0.000746
63.000000, 0.509127, 0.003745, 0.000743
64.500000, 0.508873, 0.004193, 0.000832
66.000000, 0.508655, 0.004111, 0.000816
67.500000, 0.508473, 0.004137, 0.000821
69.000000, 0.508400, 0.004125, 0.000818
70.500000, 0.508655, 0.003979, 0.000790
72.000000, 0.508945, 0.003967, 0.000787
73.500000, 0.509273, 0.003776, 0.000749
75.000000, 0.509418, 0.003939, 0.000782
76.500000, 0.509236, 0.004100, 0.000813
78.000000, 0.509236, 0.004067, 0.000807
79.500000, 0.509200, 0.004182, 0.000830
81.000000, 0.509309, 0.004161, 0.000826
82.500000, 0.509455, 0.003709, 0.000736
84.000000, 0.509236, 0.003724, 0.000739
85.500000, 0.509527, 0.003979, 0.000790
87.000000, 0.509600, 0.004356, 0.000864
88.500000, 0.509418, 0.004202, 0.000834
90.000000, 0.509382, 0.003857, 0.000765
91.500000, 0.509745, 0.003741, 0.000742
93.000000, 0.509600, 0.004070, 0.000808
94.500000, 0.509455, 0.003987, 0.000791
96.000000, 0.509636, 0.004115, 0.000816
97.500000, 0.510036, 0.003820, 0.000758
